"","crace.WBH","cage.cat","cedu.cat","cfemale","cstate",".freq","cfreq.state","cpercent.state","cregion"
"3570",2,2,1,0,"OR",46,120973,0.000380250130547211,"west"
"3571",2,3,1,0,"OR",43,120973,0.000355451222276315,"west"
"3572",2,4,1,0,"OR",40,120973,0.000330652284901589,"west"
"3573",2,1,2,0,"OR",106,120973,0.000876228557899594,"west"
"3574",2,2,2,0,"OR",93,120973,0.000768766563851386,"west"
"3575",2,3,2,0,"OR",76,120973,0.000628239358775318,"west"
"3576",2,4,2,0,"OR",15,120973,0.000123994614114054,"west"
"3577",2,1,3,0,"OR",86,120973,0.00071090244455263,"west"
"3578",2,2,3,0,"OR",127,120973,0.00104982103221118,"west"
"3579",2,3,3,0,"OR",92,120973,0.000760500261094421,"west"
"3580",2,4,3,0,"OR",14,120973,0.000115728304081131,"west"
"3581",2,1,4,0,"OR",18,120973,0.000148793536936864,"west"
"3582",2,2,4,0,"OR",71,120973,0.000586907844990492,"west"
"3583",2,3,4,0,"OR",54,120973,0.000446380610810593,"west"
"3584",2,4,4,0,"OR",5,120973,4.13315356126986e-05,"west"
"3585",3,1,1,0,"OR",285,120973,0.00235589756630361,"west"
"3586",3,2,1,0,"OR",281,120973,0.00232283235527575,"west"
"3587",3,3,1,0,"OR",132,120973,0.00109115254599601,"west"
"3588",3,4,1,0,"OR",60,120973,0.000495978456456214,"west"
"3589",3,1,2,0,"OR",228,120973,0.00188471807632595,"west"
"3590",3,2,2,0,"OR",172,120973,0.00142180488910526,"west"
"3591",3,3,2,0,"OR",95,120973,0.000785299227572978,"west"
"3592",3,4,2,0,"OR",20,120973,0.000165326142450795,"west"
"3593",3,1,3,0,"OR",178,120973,0.00147140270564705,"west"
"3594",3,2,3,0,"OR",171,120973,0.0014135385863483,"west"
"3595",3,3,3,0,"OR",128,120973,0.00105808733496815,"west"
"3596",3,4,3,0,"OR",18,120973,0.000148793536936864,"west"
"3597",3,1,4,0,"OR",49,120973,0.000405049067921937,"west"
"3598",3,2,4,0,"OR",106,120973,0.000876228557899594,"west"
"3599",3,3,4,0,"OR",58,120973,0.000479445821838453,"west"
"3600",3,4,4,0,"OR",10,120973,8.26630712253973e-05,"west"
"3601",1,1,1,1,"OR",1635,120973,0.0135154128074646,"west"
"3602",1,2,1,1,"OR",1501,120973,0.0124077275395393,"west"
"3603",1,3,1,1,"OR",1798,120973,0.0148628205060959,"west"
"3604",1,4,1,1,"OR",3008,120973,0.0248650517314672,"west"
"3605",1,1,2,1,"OR",2919,120973,0.0241293516010046,"west"
"3606",1,2,2,1,"OR",4293,120973,0.0354872569441795,"west"
"3607",1,3,2,1,"OR",5415,120973,0.0447620525956154,"west"
"3608",1,4,2,1,"OR",4619,120973,0.0381820723414421,"west"
"3609",1,1,3,1,"OR",4388,120973,0.0362725555896759,"west"
"3610",1,2,3,1,"OR",6510,120973,0.0538136623799801,"west"
"3611",1,3,3,1,"OR",7654,120973,0.063270315527916,"west"
"3612",1,4,3,1,"OR",3211,120973,0.0265431124716997,"west"
"3613",1,1,4,1,"OR",1799,120973,0.0148710869252682,"west"
"3614",1,2,4,1,"OR",4205,120973,0.0347598232328892,"west"
"3615",1,3,4,1,"OR",5075,120973,0.0419515110552311,"west"
"3616",1,4,4,1,"OR",1685,120973,0.0139287281781435,"west"
"3617",2,1,1,1,"OR",58,120973,0.000479445821838453,"west"
"3618",2,2,1,1,"OR",41,120973,0.000338918587658554,"west"
"3619",2,3,1,1,"OR",42,120973,0.00034718491951935,"west"
"3620",2,4,1,1,"OR",49,120973,0.000405049067921937,"west"
"3621",2,1,2,1,"OR",72,120973,0.000595174147747457,"west"
"3622",2,2,2,1,"OR",79,120973,0.000653038267046213,"west"
"3623",2,3,2,1,"OR",80,120973,0.000661304569803178,"west"
"3624",2,4,2,1,"OR",35,120973,0.000289320771116763,"west"
"3625",2,1,3,1,"OR",97,120973,0.000801831833086908,"west"
"3626",2,2,3,1,"OR",105,120973,0.000867962255142629,"west"
"3627",2,3,3,1,"OR",86,120973,0.00071090244455263,"west"
"3628",2,4,3,1,"OR",17,120973,0.000140527219627984,"west"
"3629",2,1,4,1,"OR",33,120973,0.000272788136499003,"west"
"3630",2,2,4,1,"OR",37,120973,0.000305853376630694,"west"
"3631",2,3,4,1,"OR",39,120973,0.000322385982144624,"west"
"3632",2,4,4,1,"OR",13,120973,0.000107461994048208,"west"
"3633",3,1,1,1,"OR",184,120973,0.00152100052218884,"west"
"3634",3,2,1,1,"OR",186,120973,0.00153753312770277,"west"
"3635",3,3,1,1,"OR",116,120973,0.000958891643676907,"west"
"3636",3,4,1,1,"OR",80,120973,0.000661304569803178,"west"
"3637",3,1,2,1,"OR",198,120973,0.00163672887720168,"west"
"3638",3,2,2,1,"OR",164,120973,0.00135567435063422,"west"
"3639",3,3,2,1,"OR",126,120973,0.00104155472945422,"west"
"3640",3,4,2,1,"OR",29,120973,0.000239722910919227,"west"
"3641",3,1,3,1,"OR",203,120973,0.0016780603909865,"west"
"3642",3,2,3,1,"OR",208,120973,0.00171939190477133,"west"
"3643",3,3,3,1,"OR",155,120973,0.00128127762582153,"west"
"3644",3,4,3,1,"OR",20,120973,0.000165326142450795,"west"
"3645",3,1,4,1,"OR",49,120973,0.000405049067921937,"west"
"3646",3,2,4,1,"OR",91,120973,0.000752233958337456,"west"
"3647",3,3,4,1,"OR",67,120973,0.00055384257575497,"west"
"3648",3,4,4,1,"OR",9,120973,7.43967684684321e-05,"west"
"3649",1,1,1,0,"PA",6354,461276,0.0137748336419463,"northeast"
"3650",1,2,1,0,"PA",6470,461276,0.014026309363544,"northeast"
"3651",1,3,1,0,"PA",9215,461276,0.019977193325758,"northeast"
"3652",1,4,1,0,"PA",13875,461276,0.0300796050578356,"northeast"
"3653",1,1,2,0,"PA",13274,461276,0.0287766978144646,"northeast"
"3654",1,2,2,0,"PA",26448,461276,0.0573366060853004,"northeast"
"3655",1,3,2,0,"PA",26255,461276,0.0569182001054287,"northeast"
"3656",1,4,2,0,"PA",13583,461276,0.029446579515934,"northeast"
"3657",1,1,3,0,"PA",12203,461276,0.0264548771083355,"northeast"
"3658",1,2,3,0,"PA",13902,461276,0.0301381386816502,"northeast"
"3659",1,3,3,0,"PA",13915,461276,0.030166320502758,"northeast"
"3660",1,4,3,0,"PA",4725,461276,0.0102433254942298,"northeast"
"3661",1,1,4,0,"PA",5226,461276,0.0113294422626495,"northeast"
"3662",1,2,4,0,"PA",13761,461276,0.0298324655741453,"northeast"
"3663",1,3,4,0,"PA",16005,461276,0.0346972309052944,"northeast"
"3664",1,4,4,0,"PA",5686,461276,0.0123266763985157,"northeast"
"3665",2,1,1,0,"PA",1279,461276,0.00277274334803224,"northeast"
"3666",2,2,1,0,"PA",1151,461276,0.0024952522944659,"northeast"
"3667",2,3,1,0,"PA",1035,461276,0.0022437758743763,"northeast"
"3668",2,4,1,0,"PA",894,461276,0.00193810218479484,"northeast"
"3669",2,1,2,0,"PA",1276,461276,0.00276623968966305,"northeast"
"3670",2,2,2,0,"PA",1831,461276,0.0039694239385426,"northeast"
"3671",2,3,2,0,"PA",1322,461276,0.0028659631498158,"northeast"
"3672",2,4,2,0,"PA",511,461276,0.00110779667738825,"northeast"
"3673",2,1,3,0,"PA",839,461276,0.00181886763311923,"northeast"
"3674",2,2,3,0,"PA",1140,461276,0.00247140531428158,"northeast"
"3675",2,3,3,0,"PA",847,461276,0.00183621083851904,"northeast"
"3676",2,4,3,0,"PA",186,461276,0.000403229292714968,"northeast"
"3677",2,1,4,0,"PA",208,461276,0.000450923078460619,"northeast"
"3678",2,2,4,0,"PA",491,461276,0.00106443860568106,"northeast"
"3679",2,3,4,0,"PA",480,461276,0.00104059174191207,"northeast"
"3680",2,4,4,0,"PA",122,461276,0.00026448373682797,"northeast"
"3681",3,1,1,0,"PA",589,461276,0.00127689284272492,"northeast"
"3682",3,2,1,0,"PA",554,461276,0.00120101636275649,"northeast"
"3683",3,3,1,0,"PA",462,461276,0.00100156955886632,"northeast"
"3684",3,4,1,0,"PA",166,461276,0.000359871308319271,"northeast"
"3685",3,1,2,0,"PA",442,461276,0.000958211545366794,"northeast"
"3686",3,2,2,0,"PA",470,461276,0.00101891276426613,"northeast"
"3687",3,3,2,0,"PA",180,461276,0.00039022191776894,"northeast"
"3688",3,4,2,0,"PA",37,461276,8.02122813183814e-05,"northeast"
"3689",3,1,3,0,"PA",289,461276,0.000626522931270301,"northeast"
"3690",3,2,3,0,"PA",289,461276,0.000626522931270301,"northeast"
"3691",3,3,3,0,"PA",115,461276,0.00024930844665505,"northeast"
"3692",3,4,3,0,"PA",14,461276,3.03505930787651e-05,"northeast"
"3693",3,1,4,0,"PA",78,461276,0.000169096165336668,"northeast"
"3694",3,2,4,0,"PA",163,461276,0.000353367620846257,"northeast"
"3695",3,3,4,0,"PA",109,461276,0.000236301042605191,"northeast"
"3696",3,4,4,0,"PA",20,461276,4.33579880336765e-05,"northeast"
"3697",1,1,1,1,"PA",4880,461276,0.0105793494731188,"northeast"
"3698",1,2,1,1,"PA",4789,461276,0.0103820702061057,"northeast"
"3699",1,3,1,1,"PA",8852,461276,0.0191902462393045,"northeast"
"3700",1,4,1,1,"PA",19940,461276,0.0432279147207737,"northeast"
"3701",1,1,2,1,"PA",11100,461276,0.0240636840462685,"northeast"
"3702",1,2,2,1,"PA",25073,461276,0.0543557442724705,"northeast"
"3703",1,3,2,1,"PA",30843,461276,0.0668645203113556,"northeast"
"3704",1,4,2,1,"PA",24258,461276,0.0525889061391354,"northeast"
"3705",1,1,3,1,"PA",14364,461276,0.0311397071927786,"northeast"
"3706",1,2,3,1,"PA",16962,461276,0.0367719121277332,"northeast"
"3707",1,3,3,1,"PA",14671,461276,0.0318052545189857,"northeast"
"3708",1,4,3,1,"PA",5998,461276,0.0130030615255237,"northeast"
"3709",1,1,4,1,"PA",7012,461276,0.015201311558485,"northeast"
"3710",1,2,4,1,"PA",15424,461276,0.0334376804530621,"northeast"
"3711",1,3,4,1,"PA",13562,461276,0.0294010527431965,"northeast"
"3712",1,4,4,1,"PA",4668,461276,0.0101197548210621,"northeast"
"3713",2,1,1,1,"PA",757,461276,0.00164109992329031,"northeast"
"3714",2,2,1,1,"PA",854,461276,0.00185138615779579,"northeast"
"3715",2,3,1,1,"PA",1103,461276,0.00239119306206703,"northeast"
"3716",2,4,1,1,"PA",1556,461276,0.00337325152941048,"northeast"
"3717",2,1,2,1,"PA",1256,461276,0.00272288173437119,"northeast"
"3718",2,2,2,1,"PA",1768,461276,0.00383284618146718,"northeast"
"3719",2,3,2,1,"PA",1676,461276,0.00363339949399233,"northeast"
"3720",2,4,2,1,"PA",911,461276,0.00197495636530221,"northeast"
"3721",2,1,3,1,"PA",1228,461276,0.00266218045726418,"northeast"
"3722",2,2,3,1,"PA",1743,461276,0.00377864879556,"northeast"
"3723",2,3,3,1,"PA",1218,461276,0.00264050159603357,"northeast"
"3724",2,4,3,1,"PA",359,461276,0.000778275891207159,"northeast"
"3725",2,1,4,1,"PA",362,461276,0.000784779607784003,"northeast"
"3726",2,2,4,1,"PA",691,461276,0.0014980185078457,"northeast"
"3727",2,3,4,1,"PA",629,461276,0.00136360875330865,"northeast"
"3728",2,4,4,1,"PA",204,461276,0.000442251504864544,"northeast"
"3729",3,1,1,1,"PA",434,461276,0.000940868398174644,"northeast"
"3730",3,2,1,1,"PA",431,461276,0.000934364681597799,"northeast"
"3731",3,3,1,1,"PA",423,461276,0.000917021476197988,"northeast"
"3732",3,4,1,1,"PA",217,461276,0.000470434199087322,"northeast"
"3733",3,1,2,1,"PA",431,461276,0.000934364681597799,"northeast"
"3734",3,2,2,1,"PA",454,461276,0.000984226353466511,"northeast"
"3735",3,3,2,1,"PA",249,461276,0.000539806962478906,"northeast"
"3736",3,4,2,1,"PA",62,461276,0.000134409769088961,"northeast"
"3737",3,1,3,1,"PA",372,461276,0.000806458585429937,"northeast"
"3738",3,2,3,1,"PA",366,461276,0.000793451210483909,"northeast"
"3739",3,3,3,1,"PA",169,461276,0.000366375024896115,"northeast"
"3740",3,4,3,1,"PA",25,461276,5.41974877705798e-05,"northeast"
"3741",3,1,4,1,"PA",106,461276,0.000229797340580262,"northeast"
"3742",3,2,4,1,"PA",213,461276,0.000461762596387416,"northeast"
"3743",3,3,4,1,"PA",108,461276,0.000234133141930215,"northeast"
"3744",3,4,4,1,"PA",19,461276,4.11900909966789e-05,"northeast"
"3745",1,1,1,0,"RI",468,37378,0.0125207342207432,"northeast"
"3746",1,2,1,0,"RI",617,37378,0.0165070369839668,"northeast"
"3747",1,3,1,0,"RI",775,37378,0.0207341220229864,"northeast"
"3748",1,4,1,0,"RI",1153,37378,0.0308470223098993,"northeast"
"3749",1,1,2,0,"RI",895,37378,0.02394456602633,"northeast"
"3750",1,2,2,0,"RI",1464,37378,0.0391674265265465,"northeast"
"3751",1,3,2,0,"RI",1258,37378,0.0336561612784863,"northeast"
"3752",1,4,2,0,"RI",762,37378,0.0203863233327866,"northeast"
"3753",1,1,3,0,"RI",1172,37378,0.0313553437590599,"northeast"
"3754",1,2,3,0,"RI",1424,37378,0.0380972772836685,"northeast"
"3755",1,3,3,0,"RI",1275,37378,0.0341109745204449,"northeast"
"3756",1,4,3,0,"RI",438,37378,0.0117181232199073,"northeast"
"3757",1,1,4,0,"RI",516,37378,0.0138049116358161,"northeast"
"3758",1,2,4,0,"RI",1517,37378,0.0405853725969791,"northeast"
"3759",1,3,4,0,"RI",1765,37378,0.0472202897071838,"northeast"
"3760",1,4,4,0,"RI",543,37378,0.0145272621884942,"northeast"
"3761",2,1,1,0,"RI",41,37378,0.00109690194949508,"northeast"
"3762",2,2,1,0,"RI",32,37378,0.000856118567753583,"northeast"
"3763",2,3,1,0,"RI",51,37378,0.00136443902738392,"northeast"
"3764",2,4,1,0,"RI",24,37378,0.000642088940367103,"northeast"
"3765",2,1,2,0,"RI",50,37378,0.00133768527302891,"northeast"
"3766",2,2,2,0,"RI",54,37378,0.00144470005761832,"northeast"
"3767",2,3,2,0,"RI",34,37378,0.000909625960048288,"northeast"
"3768",2,4,2,0,"RI",19,37378,0.000508320401422679,"northeast"
"3769",2,1,3,0,"RI",59,37378,0.00157846859656274,"northeast"
"3770",2,2,3,0,"RI",56,37378,0.00149820744991302,"northeast"
"3771",2,3,3,0,"RI",35,37378,0.000936379714403301,"northeast"
"3772",2,4,3,0,"RI",7,37378,0.000187275931239128,"northeast"
"3773",2,1,4,0,"RI",17,37378,0.000454812980024144,"northeast"
"3774",2,2,4,0,"RI",31,37378,0.000829364871606231,"northeast"
"3775",2,3,4,0,"RI",30,37378,0.000802611175458878,"northeast"
"3776",2,4,4,0,"RI",9,37378,0.000240783352637663,"northeast"
"3777",3,1,1,0,"RI",90,37378,0.00240783346816897,"northeast"
"3778",3,2,1,0,"RI",89,37378,0.00238107983022928,"northeast"
"3779",3,3,1,0,"RI",67,37378,0.00179249828215688,"northeast"
"3780",3,4,1,0,"RI",23,37378,0.00061533524421975,"northeast"
"3781",3,1,2,0,"RI",70,37378,0.0018727594288066,"northeast"
"3782",3,2,2,0,"RI",60,37378,0.00160522235091776,"northeast"
"3783",3,3,2,0,"RI",44,37378,0.00117716297972947,"northeast"
"3784",3,4,2,0,"RI",2,37378,5.35074104845989e-05,"northeast"
"3785",3,1,3,0,"RI",59,37378,0.00157846859656274,"northeast"
"3786",3,2,3,0,"RI",43,37378,0.00115040934178978,"northeast"
"3787",3,3,3,0,"RI",15,37378,0.000401305587729439,"northeast"
"3788",3,4,3,0,"RI",1,37378,2.67537052422995e-05,"northeast"
"3789",3,1,4,0,"RI",16,37378,0.000428059283876792,"northeast"
"3790",3,2,4,0,"RI",24,37378,0.000642088940367103,"northeast"
"3791",3,3,4,0,"RI",23,37378,0.00061533524421975,"northeast"
"3792",3,4,4,0,"RI",6,37378,0.000160522235091776,"northeast"
"3793",1,1,1,1,"RI",356,37378,0.00952431932091713,"northeast"
"3794",1,2,1,1,"RI",480,37378,0.0128417788073421,"northeast"
"3795",1,3,1,1,"RI",790,37378,0.0211354270577431,"northeast"
"3796",1,4,1,1,"RI",1896,37378,0.0507250241935253,"northeast"
"3797",1,1,2,1,"RI",795,37378,0.0212691966444254,"northeast"
"3798",1,2,2,1,"RI",1383,37378,0.037000373005867,"northeast"
"3799",1,3,2,1,"RI",1694,37378,0.045320775359869,"northeast"
"3800",1,4,2,1,"RI",1485,37378,0.0397292524576187,"northeast"
"3801",1,1,3,1,"RI",1499,37378,0.040103804320097,"northeast"
"3802",1,2,3,1,"RI",1738,37378,0.0464979410171509,"northeast"
"3803",1,3,3,1,"RI",1425,37378,0.0381240285933018,"northeast"
"3804",1,4,3,1,"RI",612,37378,0.0163732673972845,"northeast"
"3805",1,1,4,1,"RI",724,37378,0.0193696822971106,"northeast"
"3806",1,2,4,1,"RI",1746,37378,0.0467119701206684,"northeast"
"3807",1,3,4,1,"RI",1571,37378,0.0420300699770451,"northeast"
"3808",1,4,4,1,"RI",484,37378,0.0129487933591008,"northeast"
"3809",2,1,1,1,"RI",44,37378,0.00117716297972947,"northeast"
"3810",2,2,1,1,"RI",38,37378,0.00101664080284536,"northeast"
"3811",2,3,1,1,"RI",49,37378,0.0013109315186739,"northeast"
"3812",2,4,1,1,"RI",33,37378,0.000882872263900936,"northeast"
"3813",2,1,2,1,"RI",50,37378,0.00133768527302891,"northeast"
"3814",2,2,2,1,"RI",65,37378,0.00173899088986218,"northeast"
"3815",2,3,2,1,"RI",41,37378,0.00109690194949508,"northeast"
"3816",2,4,2,1,"RI",24,37378,0.000642088940367103,"northeast"
"3817",2,1,3,1,"RI",90,37378,0.00240783346816897,"northeast"
"3818",2,2,3,1,"RI",70,37378,0.0018727594288066,"northeast"
"3819",2,3,3,1,"RI",41,37378,0.00109690194949508,"northeast"
"3820",2,4,3,1,"RI",9,37378,0.000240783352637663,"northeast"
"3821",2,1,4,1,"RI",17,37378,0.000454812980024144,"northeast"
"3822",2,2,4,1,"RI",38,37378,0.00101664080284536,"northeast"
"3823",2,3,4,1,"RI",33,37378,0.000882872263900936,"northeast"
"3824",2,4,4,1,"RI",10,37378,0.000267537048785016,"northeast"
"3825",3,1,1,1,"RI",80,37378,0.00214029639028013,"northeast"
"3826",3,2,1,1,"RI",97,37378,0.0025951093994081,"northeast"
"3827",3,3,1,1,"RI",89,37378,0.00238107983022928,"northeast"
"3828",3,4,1,1,"RI",40,37378,0.00107014819514006,"northeast"
"3829",3,1,2,1,"RI",100,37378,0.00267537054605782,"northeast"
"3830",3,2,2,1,"RI",84,37378,0.00224731117486954,"northeast"
"3831",3,3,2,1,"RI",38,37378,0.00101664080284536,"northeast"
"3832",3,4,2,1,"RI",3,37378,8.02611175458878e-05,"northeast"
"3833",3,1,3,1,"RI",103,37378,0.00275563169270754,"northeast"
"3834",3,2,3,1,"RI",85,37378,0.00227406504563987,"northeast"
"3835",3,3,3,1,"RI",27,37378,0.00072235002880916,"northeast"
"3836",3,4,3,1,"RI",2,37378,5.35074104845989e-05,"northeast"
"3837",3,1,4,1,"RI",24,37378,0.000642088940367103,"northeast"
"3838",3,2,4,1,"RI",36,37378,0.000963133410550654,"northeast"
"3839",3,3,4,1,"RI",14,37378,0.000374551862478256,"northeast"
"3840",3,4,4,1,"RI",3,37378,8.02611175458878e-05,"northeast"
"3841",1,1,1,0,"SC",1964,146446,0.0134110869839787,"south"
"3842",1,2,1,0,"SC",2348,146446,0.0160332135856152,"south"
"3843",1,3,1,0,"SC",3073,146446,0.0209838431328535,"south"
"3844",1,4,1,0,"SC",2640,146446,0.0180271230638027,"south"
"3845",1,1,2,0,"SC",3199,146446,0.0218442287296057,"south"
"3846",1,2,2,0,"SC",4529,146446,0.0309260748326778,"south"
"3847",1,3,2,0,"SC",4450,146446,0.0303866267204285,"south"
"3848",1,4,2,0,"SC",2088,146446,0.0142578147351742,"south"
"3849",1,1,3,0,"SC",3727,146446,0.0254496540874243,"south"
"3850",1,2,3,0,"SC",4227,146446,0.0288638807833195,"south"
"3851",1,3,3,0,"SC",4247,146446,0.0290004499256611,"south"
"3852",1,4,3,0,"SC",1477,146446,0.0100856283679605,"south"
"3853",1,1,4,0,"SC",1431,146446,0.00977152027189732,"south"
"3854",1,2,4,0,"SC",3341,146446,0.0228138696402311,"south"
"3855",1,3,4,0,"SC",4420,146446,0.030181773006916,"south"
"3856",1,4,4,0,"SC",1900,146446,0.0129740657284856,"south"
"3857",2,1,1,0,"SC",1840,146446,0.0125643583014607,"south"
"3858",2,2,1,0,"SC",1572,146446,0.0107343317940831,"south"
"3859",2,3,1,0,"SC",2402,146446,0.0164019502699375,"south"
"3860",2,4,1,0,"SC",1592,146446,0.0108709009364247,"south"
"3861",2,1,2,0,"SC",1875,146446,0.0128033543005586,"south"
"3862",2,2,2,0,"SC",2703,146446,0.0184573158621788,"south"
"3863",2,3,2,0,"SC",1815,146446,0.0123936468735337,"south"
"3864",2,4,2,0,"SC",275,146446,0.0018778252415359,"south"
"3865",2,1,3,0,"SC",1205,146446,0.00822828896343708,"south"
"3866",2,2,3,0,"SC",1348,146446,0.00920475833117962,"south"
"3867",2,3,3,0,"SC",1020,146446,0.00696502486243844,"south"
"3868",2,4,3,0,"SC",146,146446,0.000996954506263137,"south"
"3869",2,1,4,0,"SC",221,146446,0.00150908867362887,"south"
"3870",2,2,4,0,"SC",426,146446,0.00290892203338444,"south"
"3871",2,3,4,0,"SC",416,146446,0.00284063746221364,"south"
"3872",2,4,4,0,"SC",141,146446,0.000962812220677733,"south"
"3873",3,1,1,0,"SC",93,146446,0.000635046337265521,"south"
"3874",3,2,1,0,"SC",61,146446,0.000416535796830431,"south"
"3875",3,3,1,0,"SC",44,146446,0.000300452054943889,"south"
"3876",3,4,1,0,"SC",26,146446,0.000177539841388352,"south"
"3877",3,1,2,0,"SC",116,146446,0.000792100850958377,"south"
"3878",3,2,2,0,"SC",64,146446,0.000437021168181673,"south"
"3879",3,3,2,0,"SC",33,146446,0.000225339026656002,"south"
"3880",3,4,2,0,"SC",8,146446,5.46276460227091e-05,"south"
"3881",3,1,3,0,"SC",120,146446,0.0008194146794267,"south"
"3882",3,2,3,0,"SC",61,146446,0.000416535796830431,"south"
"3883",3,3,3,0,"SC",36,146446,0.000245824398007244,"south"
"3884",3,4,3,0,"SC",11,146446,7.51130137359723e-05,"south"
"3885",3,1,4,0,"SC",18,146446,0.000122912199003622,"south"
"3886",3,2,4,0,"SC",50,146446,0.000341422768542543,"south"
"3887",3,3,4,0,"SC",33,146446,0.000225339026656002,"south"
"3888",3,4,4,0,"SC",5,146446,3.41422783094458e-05,"south"
"3889",1,1,1,1,"SC",1541,146446,0.0105226496234536,"south"
"3890",1,2,1,1,"SC",1777,146446,0.0121341655030847,"south"
"3891",1,3,1,1,"SC",3000,146446,0.0204853657633066,"south"
"3892",1,4,1,1,"SC",4201,146446,0.0286863408982754,"south"
"3893",1,1,2,1,"SC",2600,146446,0.0177539847791195,"south"
"3894",1,2,2,1,"SC",4229,146446,0.0288775376975536,"south"
"3895",1,3,2,1,"SC",5657,146446,0.0386285744607449,"south"
"3896",1,4,2,1,"SC",3731,146446,0.0254769679158926,"south"
"3897",1,1,3,1,"SC",4054,146446,0.0276825595647097,"south"
"3898",1,2,3,1,"SC",4804,146446,0.032803900539875,"south"
"3899",1,3,3,1,"SC",4747,146446,0.0324146784842014,"south"
"3900",1,4,3,1,"SC",2016,146446,0.0137661667540669,"south"
"3901",1,1,4,1,"SC",1789,146446,0.0122161069884896,"south"
"3902",1,2,4,1,"SC",3774,146446,0.0257705915719271,"south"
"3903",1,3,4,1,"SC",3649,146446,0.024917034432292,"south"
"3904",1,4,4,1,"SC",1544,146446,0.0105431349948049,"south"
"3905",2,1,1,1,"SC",1386,146446,0.00946423970162868,"south"
"3906",2,2,1,1,"SC",1554,146446,0.0106114195659757,"south"
"3907",2,3,1,1,"SC",2495,146446,0.017036996781826,"south"
"3908",2,4,1,1,"SC",2719,146446,0.0185665711760521,"south"
"3909",2,1,2,1,"SC",1943,146446,0.0132676893845201,"south"
"3910",2,2,2,1,"SC",2805,146446,0.019153818488121,"south"
"3911",2,3,2,1,"SC",2408,146446,0.01644292101264,"south"
"3912",2,4,2,1,"SC",534,146446,0.00364639516919851,"south"
"3913",2,1,3,1,"SC",1844,146446,0.0125916721299291,"south"
"3914",2,2,3,1,"SC",2273,146446,0.0155210793018341,"south"
"3915",2,3,3,1,"SC",1304,146446,0.00890430621802807,"south"
"3916",2,4,3,1,"SC",213,146446,0.00145446101669222,"south"
"3917",2,1,4,1,"SC",446,146446,0.00304549117572606,"south"
"3918",2,2,4,1,"SC",874,146446,0.00596807012334466,"south"
"3919",2,3,4,1,"SC",678,146446,0.00462969299405813,"south"
"3920",2,4,4,1,"SC",305,146446,0.00208267895504832,"south"
"3921",3,1,1,1,"SC",55,146446,0.000375565054127946,"south"
"3922",3,2,1,1,"SC",47,146446,0.000320937397191301,"south"
"3923",3,3,1,1,"SC",40,146446,0.000273138226475567,"south"
"3924",3,4,1,1,"SC",34,146446,0.000232167483773082,"south"
"3925",3,1,2,1,"SC",76,146446,0.00051896262448281,"south"
"3926",3,2,2,1,"SC",51,146446,0.000348251225659624,"south"
"3927",3,3,2,1,"SC",45,146446,0.00030728051206097,"south"
"3928",3,4,2,1,"SC",17,146446,0.000116083741886541,"south"
"3929",3,1,3,1,"SC",111,146446,0.000757958565372974,"south"
"3930",3,2,3,1,"SC",90,146446,0.00061456102412194,"south"
"3931",3,3,3,1,"SC",39,146446,0.000266309769358486,"south"
"3932",3,4,3,1,"SC",8,146446,5.46276460227091e-05,"south"
"3933",3,1,4,1,"SC",28,146446,0.000191196755622514,"south"
"3934",3,2,4,1,"SC",52,146446,0.000355079682776704,"south"
"3935",3,3,4,1,"SC",21,146446,0.000143397570354864,"south"
"3936",3,4,4,1,"SC",1,146446,6.82845575283864e-06,"south"
"3937",1,1,1,0,"SD",571,27386,0.0208500698208809,"midwest"
"3938",1,2,1,0,"SD",375,27386,0.0136931277811527,"midwest"
"3939",1,3,1,0,"SD",572,27386,0.0208865851163864,"midwest"
"3940",1,4,1,0,"SD",1061,27386,0.0387424230575562,"midwest"
"3941",1,1,2,0,"SD",858,27386,0.0313298776745796,"midwest"
"3942",1,2,2,0,"SD",1521,27386,0.0555393248796463,"midwest"
"3943",1,3,2,0,"SD",1500,27386,0.0547725111246109,"midwest"
"3944",1,4,2,0,"SD",890,27386,0.0324983559548855,"midwest"
"3945",1,1,3,0,"SD",964,27386,0.0352004691958427,"midwest"
"3946",1,2,3,0,"SD",1296,27386,0.0473234504461288,"midwest"
"3947",1,3,3,0,"SD",1069,27386,0.03903454169631,"midwest"
"3948",1,4,3,0,"SD",356,27386,0.0129993427544832,"midwest"
"3949",1,1,4,0,"SD",286,27386,0.0104432925581932,"midwest"
"3950",1,2,4,0,"SD",794,27386,0.0289929155260324,"midwest"
"3951",1,3,4,0,"SD",960,27386,0.0350544080138206,"midwest"
"3952",1,4,4,0,"SD",289,27386,0.0105528375133872,"midwest"
"3953",2,1,1,0,"SD",7,27386,0.000255605060374364,"midwest"
"3954",2,2,1,0,"SD",3,27386,0.000109545020677615,"midwest"
"3955",2,3,1,0,"SD",3,27386,0.000109545020677615,"midwest"
"3956",2,4,1,0,"SD",0,27386,0,"midwest"
"3957",2,1,2,0,"SD",8,27386,0.000292120064841583,"midwest"
"3958",2,2,2,0,"SD",4,27386,0.000146060032420792,"midwest"
"3959",2,3,2,0,"SD",2,27386,7.30300162103958e-05,"midwest"
"3960",2,4,2,0,"SD",0,27386,0,"midwest"
"3961",2,1,3,0,"SD",4,27386,0.000146060032420792,"midwest"
"3962",2,2,3,0,"SD",18,27386,0.000657270138617605,"midwest"
